file_name,page_number,prompt_tokens,output_tokens,total_tokens
MINA_2022.pdf,1,1129,1065,2194
MIDI_2022.pdf,1,1129,642,1771
MIDI_2022.pdf,2,1129,881,2010
MIDI_2022.pdf,3,1129,854,1983
MKAP_2023.pdf,1,1129,824,1953
MIDI_2023.pdf,1,1129,642,1771
MIDI_2023.pdf,2,1129,760,1889
MIDI_2023.pdf,3,1129,785,1914
MLIA_2022.pdf,1,1129,996,2125
MKPI_2024.pdf,1,1117,1290,2407
MKPI_2024.pdf,2,1117,886,2003
MLBI_2023.pdf,1,1129,1071,2200
MLBI_2023.pdf,2,1129,879,2008
MLPT_2022.pdf,1,1129,1087,2216
MMIX_2022.pdf,1,1129,1029,2158
MMIX_2022.pdf,2,1129,651,1780
MINA_2024.pdf,1,1129,1198,2327
MINA_2024.pdf,2,1129,946,2075
MMLP_2024.pdf,1,1129,970,2099
MMLP_2024.pdf,2,1129,855,1984
MPIX_2023.pdf,1,1129,1047,2176
MPIX_2023.pdf,2,1129,1241,2370
MPMX_2023.pdf,1,1129,765,1894
MPMX_2022.pdf,1,1129,971,2100
MPMX_2022.pdf,2,1129,830,1959
MPOW_2024.pdf,1,1129,578,1707
MPOW_2024.pdf,2,1129,662,1791
MPIX_2024.pdf,1,1129,1731,2860
MPIX_2024.pdf,2,1129,1103,2232
MSJA_2023.pdf,1,1129,809,1938
MSJA_2023.pdf,2,1129,882,2011
MSJA_2024.pdf,1,1129,809,1938
MPRO_2024.pdf,1,1117,1284,2401
MPRO_2024.pdf,2,1117,1047,2164
MTFN_2022.pdf,1,1129,676,1805
MTFN_2022.pdf,2,1129,791,1920
MTLA_2022.pdf,1,1129,793,1922
NANO_2024.pdf,1,1129,715,1844
MUTU_2023.pdf,1,1139,542,1681
MUTU_2023.pdf,2,1139,616,1755
NASI_2023.pdf,1,1129,1082,2211
NASI_2023.pdf,2,1129,995,2124
MTMH_2024.pdf,1,1129,1130,2259
MTMH_2024.pdf,2,1129,945,2074
MTMH_2024.pdf,3,1129,955,2084
NATO_2024.pdf,1,1129,1074,2203
NATO_2024.pdf,2,1129,940,2069
NETV_2024.pdf,1,1129,839,1968
NEST_2024.pdf,1,1129,1214,2343
NEST_2024.pdf,2,1129,912,2041
NFCX_2023.pdf,1,1129,817,1946
NFCX_2022.pdf,1,1129,724,1853
NICK_2023.pdf,1,1129,911,2040
NICK_2023.pdf,2,1129,742,1871
NICK_2024.pdf,1,1129,978,2107
NICK_2024.pdf,2,1129,730,1859
NFCX_2024.pdf,1,1129,842,1971
NFCX_2024.pdf,2,1129,686,1815
NCKL_2024.pdf,1,1129,562,1691
NCKL_2024.pdf,2,1129,739,1868
NCKL_2024.pdf,3,1129,581,1710
NINE_2022.pdf,1,1129,965,2094
NINE_2022.pdf,2,1129,967,2096
NINE_2022.pdf,3,1129,957,2086
NINE_2023.pdf,1,1129,979,2108
NINE_2023.pdf,2,1129,987,2116
NINE_2023.pdf,3,1129,973,2102
NIRO_2023.pdf,1,1129,637,1766
NIRO_2023.pdf,2,1129,777,1906
NIRO_2023.pdf,3,1129,799,1928
NIRO_2024.pdf,1,1129,637,1766
NIRO_2024.pdf,2,1129,694,1823
NIRO_2024.pdf,3,1129,799,1928
NINE_2024.pdf,1,1129,885,2014
NINE_2024.pdf,2,1129,872,2001
NINE_2024.pdf,3,1129,820,1949
NINE_2024.pdf,4,1129,792,1921
NPGF_2023.pdf,1,1129,868,1997
NPGF_2023.pdf,2,1129,891,2020
NTBK_2024.pdf,1,1129,1008,2137
NISP_2023.pdf,1,1129,1103,2232
NISP_2023.pdf,2,1129,779,1908
NISP_2023.pdf,3,1129,651,1780
NISP_2023.pdf,4,1129,723,1852
NISP_2023.pdf,5,1129,718,1847
NSSS_2024.pdf,1,1129,641,1770
NSSS_2024.pdf,2,1129,677,1806
NSSS_2024.pdf,3,1129,910,2039
NSSS_2023.pdf,1,1129,641,1770
NSSS_2023.pdf,2,1129,615,1744
NSSS_2023.pdf,3,1129,816,1945
NZIA_2023.pdf,1,1129,1012,2141
NZIA_2023.pdf,2,1129,993,2122
OASA_2022.pdf,1,1129,810,1939
OASA_2023.pdf,1,1129,960,2089
OBMD_2024.pdf,1,1129,843,1972
OBMD_2024.pdf,2,1129,720,1849
OBMD_2024.pdf,3,1129,687,1816
OILS_2024.pdf,1,1129,1095,2224
OILS_2024.pdf,2,1129,971,2100
NZIA_2024.pdf,1,1117,1289,2406
NZIA_2024.pdf,2,1117,880,1997
OKAS_2022.pdf,1,1129,900,2029
OKAS_2022.pdf,2,1129,976,2105
OKAS_2022.pdf,3,1129,911,2040
OKAS_2023.pdf,1,1129,1069,2198
OKAS_2023.pdf,2,1129,862,1991
OKAS_2023.pdf,3,1129,1026,2155
OKAS_2024.pdf,1,1129,972,2101
OKAS_2024.pdf,2,1129,775,1904
OKAS_2024.pdf,3,1129,1031,2160
OLIV_2023.pdf,1,1129,962,2091
OLIV_2023.pdf,2,1129,939,2068
OMED_2022.pdf,1,1129,1145,2274
OMED_2022.pdf,2,1129,1088,2217
OMRE_2022.pdf,1,1129,1226,2355
OMED_2024.pdf,1,1103,1157,2260
OMED_2024.pdf,2,1103,878,1981
OPMS_2023.pdf,1,1129,925,2054
OPMS_2023.pdf,2,1129,944,2073
OPMS_2024.pdf,1,1117,1022,2139
OPMS_2024.pdf,2,1117,1004,2121
OPMS_2022.pdf,1,1129,950,2079
OPMS_2022.pdf,2,1129,1051,2180
PACK_2022.pdf,1,1129,917,2046
PACK_2022.pdf,2,1129,1047,2176
PACK_2023.pdf,1,1129,927,2056
PACK_2023.pdf,2,1129,1008,2137
PACK_2024.pdf,1,1129,1155,2284
PACK_2024.pdf,2,1129,1081,2210
PADA_2023.pdf,1,1129,1242,2371
PADA_2023.pdf,2,1129,1069,2198
PALM_2023.pdf,1,1129,723,1852
PALM_2024.pdf,1,1129,1101,2230
PALM_2022.pdf,1,1129,1129,2258
PALM_2022.pdf,2,1129,1112,2241
PANR_2023.pdf,1,1129,823,1952
PANR_2024.pdf,1,1129,765,1894
PANR_2024.pdf,2,1129,861,1990
PANS_2022.pdf,1,1129,1078,2207
PANS_2023.pdf,1,1129,976,2105
PBID_2022.pdf,1,1129,754,1883
PBID_2022.pdf,2,1129,738,1867
PDES_2023.pdf,1,1129,726,1855
PBSA_2024.pdf,1,1129,1018,2147
PBSA_2024.pdf,2,1129,974,2103
PDES_2024.pdf,1,1129,894,2023
PANS_2024.pdf,1,1129,831,1960
PANS_2024.pdf,2,1129,758,1887
PANS_2024.pdf,3,1129,846,1975
PBID_2024.pdf,1,1129,603,1732
PBID_2024.pdf,2,1129,506,1635
PBID_2024.pdf,3,1129,401,1530
PBID_2024.pdf,4,1129,600,1729
PBID_2024.pdf,5,1129,414,1543
PEVE_2022.pdf,1,1129,962,2091
PEVE_2022.pdf,2,1129,936,2065
PDPP_2023.pdf,1,1129,1053,2182
PDPP_2023.pdf,2,1129,1038,2167
PDPP_2023.pdf,3,1129,1129,2258
PEHA_2023.pdf,1,1129,687,1816
PEHA_2023.pdf,2,1129,786,1915
PEHA_2023.pdf,3,1129,819,1948
PEHA_2023.pdf,4,1129,733,1862
PEHA_2023.pdf,5,1129,695,1824
PEVE_2023.pdf,1,1129,1102,2231
PEVE_2023.pdf,2,1129,952,2081
PEVE_2024.pdf,1,1129,1023,2152
PEVE_2024.pdf,2,1129,958,2087
PEHA_2022.pdf,1,1129,725,1854
PEHA_2022.pdf,2,1129,669,1798
PEHA_2022.pdf,3,1129,805,1934
PEHA_2022.pdf,4,1129,724,1853
PEHA_2022.pdf,5,1129,737,1866
PEHA_2022.pdf,6,1129,698,1827
PGJO_2022.pdf,1,1139,1040,2179
PGEO_2023.pdf,1,1129,654,1783
PGEO_2023.pdf,2,1129,846,1975
PGEO_2024.pdf,1,1129,577,1706
PGEO_2024.pdf,2,1129,837,1966
PICO_2023.pdf,1,1129,809,1938
PICO_2024.pdf,1,1129,896,2025
PGAS_2023.pdf,1,1129,660,1789
PGAS_2023.pdf,2,1129,855,1984
PGAS_2023.pdf,3,1129,526,1655
PGAS_2023.pdf,4,1129,893,2022
PIPA_2024.pdf,1,1129,699,1828
PIPA_2024.pdf,2,1129,645,1774
PLIN_2022.pdf,1,1129,843,1972
PKPK_2022.pdf,1,1129,1037,2166
PKPK_2022.pdf,2,1129,752,1881
PNGO_2023.pdf,1,1129,1411,2540
PNGO_2023.pdf,2,1129,1130,2259
PKPK_2023.pdf,1,1129,1030,2159
PKPK_2023.pdf,2,1129,641,1770
PNGO_2024.pdf,1,1129,1113,2242
PNGO_2024.pdf,2,1129,1129,2258
POLL_2024.pdf,1,1129,633,1762
POLL_2024.pdf,2,1129,641,1770
PNLF_2024.pdf,1,1129,1003,2132
PNLF_2024.pdf,2,1129,963,2092
PNLF_2024.pdf,3,1129,1163,2292
PNLF_2024.pdf,4,1129,885,2014
PNIN_2024.pdf,1,1129,996,2125
PNIN_2024.pdf,2,1129,966,2095
PNIN_2024.pdf,3,1129,1176,2305
PNIN_2024.pdf,4,1129,882,2011
POLY_2022.pdf,1,1139,691,1830
POLY_2022.pdf,2,1139,714,1853
POLY_2022.pdf,3,1139,878,2017
PNIN_2023.pdf,1,1129,997,2126
PNIN_2023.pdf,2,1129,964,2093
PNIN_2023.pdf,3,1129,1149,2278
PNIN_2023.pdf,4,1129,972,2101
PNIN_2023.pdf,5,1129,711,1840
POWR_2023.pdf,1,1129,905,2034
POWR_2023.pdf,2,1129,850,1979
POWR_2024.pdf,1,1129,849,1978
POWR_2024.pdf,2,1129,717,1846
POWR_2022.pdf,1,1129,926,2055
POWR_2022.pdf,2,1129,784,1913
PRAS_2022.pdf,1,1129,974,2103
PPGL_2022.pdf,1,1129,1172,2301
PPGL_2022.pdf,2,1129,1131,2260
PPGL_2024.pdf,1,1129,1179,2308
PPGL_2024.pdf,2,1129,751,1880
PPGL_2024.pdf,3,1129,723,1852
PRDA_2024.pdf,1,1129,641,1770
PRDA_2024.pdf,2,1129,755,1884
PRDA_2023.pdf,1,1129,639,1768
PRDA_2023.pdf,2,1129,772,1901
PRIM_2024.pdf,1,1129,891,2020
PSGO_2024.pdf,1,1129,641,1770
PSGO_2024.pdf,2,1129,794,1923
PSSI_2024.pdf,1,1129,817,1946
PSSI_2024.pdf,2,1129,861,1990
PTDU_2022.pdf,1,1129,919,2048
PTDU_2022.pdf,2,1129,832,1961
PTDU_2023.pdf,1,1129,698,1827
PTDU_2023.pdf,2,1129,736,1865
PTPW_2024.pdf,1,1129,830,1959
PTDU_2024.pdf,1,1129,864,1993
PTDU_2024.pdf,2,1129,701,1830
PTDU_2024.pdf,3,1129,631,1760
PTRO_2022.pdf,1,1129,833,1962
PTMP_2024.pdf,1,1129,1391,2520
PTMP_2024.pdf,2,1129,1040,2169
PTMR_2024.pdf,1,1129,1386,2515
PTMR_2024.pdf,2,1117,842,1959
PTMR_2024.pdf,3,1117,898,2015
PTRO_2024.pdf,1,1129,890,2019
PTRO_2024.pdf,2,1129,767,1896
PTSN_2024.pdf,1,1139,748,1887
PUDP_2022.pdf,1,1129,767,1896
PWON_2022.pdf,1,1129,836,1965
PUDP_2024.pdf,1,1129,722,1851
PUDP_2024.pdf,2,1129,621,1750
PURA_2024.pdf,1,1129,1024,2153
PURA_2024.pdf,2,1129,1171,2300
PYFA_2022.pdf,1,1129,883,2012
PYFA_2022.pdf,2,1129,806,1935
PYFA_2024.pdf,1,1129,799,1928
PYFA_2024.pdf,2,1129,656,1785
RAAM_2024.pdf,1,1129,948,2077
RAFI_2023.pdf,1,1129,1038,2167
RALS_2023.pdf,1,1129,989,2118
RAFI_2022.pdf,1,1129,937,2066
RAFI_2022.pdf,2,1129,1066,2195
RAAM_2023.pdf,1,1129,1175,2304
RAAM_2023.pdf,2,1129,819,1948
RAAM_2023.pdf,3,1129,900,2029
RALS_2024.pdf,1,1129,627,1756
RALS_2024.pdf,2,1129,886,2015
RANC_2023.pdf,1,1129,641,1770
RANC_2023.pdf,2,1129,878,2007
RANC_2022.pdf,1,1129,766,1895
RANC_2022.pdf,2,1129,955,2084
RATU_2024.pdf,1,1129,532,1661
RATU_2024.pdf,2,1129,544,1673
RBMS_2022.pdf,1,1129,801,1930
RANC_2024.pdf,1,1129,646,1775
RANC_2024.pdf,2,1129,876,2005
RBMS_2023.pdf,1,1129,979,2108
RCCC_2024.pdf,1,1129,729,1858
REAL_2024.pdf,1,1129,1043,2172
RGAS_2023.pdf,1,1129,868,1997
RBMS_2024.pdf,1,1117,1484,2601
RBMS_2024.pdf,2,1117,962,2079
RGAS_2024.pdf,1,1129,869,1998
RELI_2024.pdf,1,1129,1265,2394
RELI_2024.pdf,2,1129,1018,2147
RICY_2024.pdf,1,1129,1086,2215
RICY_2024.pdf,2,1129,977,2106
RICY_2024.pdf,3,1129,909,2038
RICY_2024.pdf,4,1129,946,2075
RISE_2023.pdf,1,1129,1200,2329
RISE_2024.pdf,1,1129,1061,2190
RISE_2022.pdf,1,1129,1045,2174
RMKE_2022.pdf,1,1129,1009,2138
RMKE_2022.pdf,2,1129,869,1998
RMKE_2023.pdf,1,1129,1045,2174
RMKE_2023.pdf,2,1129,1103,2232
RMKE_2024.pdf,1,1129,1004,2133
RMKE_2024.pdf,2,1129,981,2110
RONY_2024.pdf,1,1129,833,1962
RMKO_2023.pdf,1,1129,971,2100
RMKO_2023.pdf,2,1129,1025,2154
RMKO_2024.pdf,1,1129,1046,2175
RMKO_2024.pdf,2,1129,890,2019
RSCH_2023.pdf,1,1129,878,2007
ROTI_2022.pdf,1,1129,574,1703
ROTI_2022.pdf,2,1129,835,1964
ROTI_2022.pdf,3,1129,506,1635
ROTI_2023.pdf,1,1129,645,1774
ROTI_2023.pdf,2,1129,753,1882
ROTI_2023.pdf,3,1129,495,1624
ROTI_2024.pdf,1,1129,644,1773
ROTI_2024.pdf,2,1129,841,1970
ROTI_2024.pdf,3,1129,544,1673
RSCH_2024.pdf,1,1129,886,2015
RSGK_2023.pdf,1,1129,558,1687
RSGK_2023.pdf,2,1129,661,1790
RSGK_2024.pdf,1,1129,558,1687
RSGK_2024.pdf,2,1129,674,1803
RUIS_2022.pdf,1,1129,844,1973
RUIS_2022.pdf,2,1129,1005,2134
SAFE_2023.pdf,1,1129,729,1858
SAGE_2024.pdf,1,1129,862,1991
SAFE_2024.pdf,1,1129,729,1858
SAFE_2024.pdf,2,1129,670,1799
RUIS_2023.pdf,1,1129,970,2099
RUIS_2023.pdf,2,1129,1023,2152
RUIS_2023.pdf,3,1129,813,1942
SAME_2024.pdf,1,1129,641,1770
SAME_2024.pdf,2,1129,820,1949
SATU_2022.pdf,1,1129,934,2063
SATU_2022.pdf,2,1129,706,1835
SAMF_2024.pdf,1,1129,788,1917
SAMF_2024.pdf,2,1129,759,1888
SAMF_2024.pdf,3,1129,784,1913
SAMF_2023.pdf,1,1129,935,2064
SAMF_2023.pdf,2,1129,661,1790
SAMF_2023.pdf,3,1129,708,1837
SAMF_2023.pdf,4,1129,677,1806
SBMA_2022.pdf,1,1129,940,2069
SATU_2023.pdf,1,1129,831,1960
SATU_2023.pdf,2,1129,723,1852
SATU_2024.pdf,1,1129,831,1960
SATU_2024.pdf,2,1129,732,1861
SBMA_2023.pdf,1,1129,1151,2280
SBMA_2023.pdf,2,1129,897,2026
SCMA_2023.pdf,1,1129,642,1771
SCMA_2023.pdf,2,1129,769,1898
SBMA_2024.pdf,1,1129,1040,2169
SBMA_2024.pdf,2,1129,1009,2138
SDPC_2022.pdf,1,1129,1061,2190
SDPC_2022.pdf,2,1129,973,2102
SDMU_2023.pdf,1,1129,1180,2309
SDMU_2023.pdf,2,1129,967,2096
SDMU_2023.pdf,3,1129,963,2092
SDMU_2024.pdf,1,1129,1007,2136
SDMU_2024.pdf,2,1129,1000,2129
SDMU_2024.pdf,3,1129,1124,2253
SDPC_2023.pdf,1,1129,923,2052
SDPC_2023.pdf,2,1129,976,2105
SEMA_2024.pdf,1,1129,845,1974
SDPC_2024.pdf,1,1129,928,2057
SDPC_2024.pdf,2,1129,920,2049
SGRO_2023.pdf,1,1129,899,2028
SGRO_2023.pdf,2,1129,675,1804
SGRO_2024.pdf,1,1129,818,1947
SGRO_2024.pdf,2,1129,718,1847
SHIP_2023.pdf,1,1129,923,2052
SHIP_2023.pdf,2,1129,733,1862
SIDO_2022.pdf,1,1129,786,1915
SIDO_2022.pdf,2,1129,820,1949
SIDO_2024.pdf,1,1129,897,2026
SIDO_2024.pdf,2,1129,817,1946
SHIP_2024.pdf,1,1129,903,2032
SHIP_2024.pdf,2,1129,799,1928
SIMP_2022.pdf,1,1129,560,1689
SIMP_2022.pdf,2,1129,830,1959
SIMP_2022.pdf,3,1129,679,1808
SIMP_2022.pdf,4,1129,715,1844
SIMP_2022.pdf,5,1129,598,1727
SIMP_2022.pdf,6,1129,724,1853
SKRN_2023.pdf,1,1139,694,1833
SKRN_2023.pdf,2,1139,703,1842
SIMP_2023.pdf,1,1129,564,1693
SIMP_2023.pdf,2,1129,775,1904
SIMP_2023.pdf,3,1129,730,1859
SIMP_2023.pdf,4,1129,611,1740
SIMP_2023.pdf,5,1129,478,1607
SIMP_2023.pdf,6,1129,730,1859
SIPD_2022.pdf,1,1129,974,2103
SIPD_2022.pdf,2,1129,832,1961
SIPD_2022.pdf,3,1129,822,1951
SIPD_2022.pdf,4,1129,819,1948
SIPD_2022.pdf,5,1129,934,2063
SIPD_2022.pdf,6,1129,863,1992
SKRN_2024.pdf,1,1139,506,1645
SKRN_2024.pdf,2,1139,637,1776
SMCB_2022.pdf,1,1129,928,2057
SMCB_2022.pdf,2,1129,921,2050
SIPD_2023.pdf,1,1129,972,2101
SIPD_2023.pdf,2,1129,812,1941
SIPD_2023.pdf,3,1129,809,1938
SIPD_2023.pdf,4,1129,846,1975
SIPD_2023.pdf,5,1129,826,1955
SIPD_2023.pdf,6,1129,998,2127
SMGR_2022.pdf,1,1129,1038,2167
SMGR_2022.pdf,2,1129,728,1857
SMDR_2024.pdf,1,1129,781,1910
SMDR_2024.pdf,2,1129,825,1954
SMDR_2024.pdf,3,1129,518,1647
SMGR_2024.pdf,1,1129,929,2058
SMGR_2024.pdf,2,1129,806,1935
SMKL_2022.pdf,1,1129,765,1894
SMKL_2022.pdf,2,1129,772,1901
SMMT_2022.pdf,1,1129,958,2087
SMKL_2023.pdf,1,1139,547,1686
SMKL_2023.pdf,2,1139,834,1973
SMMT_2024.pdf,1,1129,821,1950
SMRA_2023.pdf,1,1129,797,1926
SMRA_2023.pdf,2,1129,683,1812
SMSM_2023.pdf,1,1129,666,1795
SMSM_2023.pdf,2,1129,814,1943
SMRA_2024.pdf,1,1129,806,1935
SMRA_2024.pdf,2,1129,683,1812
SOHO_2022.pdf,1,1129,645,1774
SOHO_2022.pdf,2,1129,804,1933
SMKL_2024.pdf,1,1129,579,1708
SMKL_2024.pdf,2,1129,556,1685
SMKL_2024.pdf,3,1129,564,1693
SMKL_2024.pdf,4,1129,674,1803
SOHO_2023.pdf,1,1129,648,1777
SOHO_2023.pdf,2,1129,801,1930
SOLA_2024.pdf,1,1129,637,1766
SOHO_2024.pdf,1,1129,577,1706
SOHO_2024.pdf,2,1129,653,1782
SOHO_2024.pdf,3,1129,730,1859
SRTG_2023.pdf,1,1129,1082,2211
SSMS_2022.pdf,1,1129,579,1708
SSMS_2022.pdf,2,1129,800,1929
SQMI_2023.pdf,1,1129,579,1708
SQMI_2023.pdf,2,1129,850,1979
SQMI_2023.pdf,3,1129,803,1932
SQMI_2023.pdf,4,1129,923,2052
SRTG_2022.pdf,1,1129,1075,2204
SRTG_2022.pdf,2,1129,854,1983
SSTM_2024.pdf,1,1129,908,2037
SSMS_2023.pdf,1,1129,606,1735
SSMS_2023.pdf,2,1129,785,1914
SSMS_2023.pdf,3,1129,806,1935
SSMS_2024.pdf,1,1129,579,1708
SSMS_2024.pdf,2,1129,794,1923
SSMS_2024.pdf,3,1129,790,1919
STAA_2022.pdf,1,1129,582,1711
STAA_2022.pdf,2,1129,716,1845
STAA_2024.pdf,1,1129,815,1944
STAA_2024.pdf,2,1129,744,1873
STAA_2023.pdf,1,1129,810,1939
STAA_2023.pdf,2,1129,718,1847
SULI_2024.pdf,1,1129,779,1908
STTP_2024.pdf,1,1129,1065,2194
STTP_2024.pdf,2,1129,1001,2130
STTP_2023.pdf,1,1129,1261,2390
STTP_2023.pdf,2,1129,1135,2264
STAR_2022.pdf,1,1129,1086,2215
STAR_2022.pdf,2,1129,815,1944
SWAT_2023.pdf,1,1129,987,2116
TALF_2023.pdf,1,1129,935,2064
TALF_2023.pdf,2,1129,828,1957
SURI_2024.pdf,1,1129,1052,2181
SURI_2024.pdf,2,1129,1149,2278
SURI_2024.pdf,3,1129,1005,2134
TALF_2024.pdf,1,1129,936,2065
TALF_2024.pdf,2,1129,829,1958
TAMA_2022.pdf,1,1129,1288,2417
TAMA_2022.pdf,2,1129,953,2082
TAMA_2023.pdf,1,1117,1320,2437
TAMA_2023.pdf,2,1117,1075,2192
TAMA_2024.pdf,1,1117,1324,2441
TAMA_2024.pdf,2,1117,962,2079
TAPG_2022.pdf,1,1129,811,1940
TAPG_2022.pdf,2,1129,689,1818
TAPG_2022.pdf,3,1129,691,1820
TAPG_2023.pdf,1,1129,578,1707
TAPG_2023.pdf,2,1129,603,1732
TAPG_2023.pdf,3,1129,686,1815
TAMU_2024.pdf,1,1129,958,2087
TAMU_2024.pdf,2,1129,977,2106
TAMU_2024.pdf,3,1129,906,2035
TARA_2024.pdf,1,1129,1031,2160
TAPG_2024.pdf,1,1129,619,1748
TAPG_2024.pdf,2,1129,587,1716
TAPG_2024.pdf,3,1129,734,1863
TAXI_2024.pdf,1,1129,926,2055
TAYS_2023.pdf,1,1129,1228,2357
TAYS_2023.pdf,2,1129,882,2011
TAXI_2022.pdf,1,1129,1699,2828
TAXI_2022.pdf,2,1129,860,1989
TBIG_2022.pdf,1,1129,1068,2197
TBIG_2022.pdf,2,1129,1153,2282
TBIG_2023.pdf,1,1129,1071,2200
TBIG_2023.pdf,2,1129,1167,2296
TCID_2022.pdf,1,1129,911,2040
TCID_2022.pdf,2,1129,714,1843
TCPI_2024.pdf,1,1129,585,1714
TBIG_2024.pdf,1,1129,797,1926
TBIG_2024.pdf,2,1129,655,1784
TEBE_2022.pdf,1,1129,1016,2145
TEBE_2022.pdf,2,1129,1069,2198
TFAS_2023.pdf,1,1129,803,1932
TFAS_2022.pdf,1,1129,767,1896
TFCO_2023.pdf,1,1129,615,1744
TFCO_2023.pdf,2,1129,776,1905
TFCO_2022.pdf,1,1129,613,1742
TFCO_2022.pdf,2,1129,762,1891
TFCO_2024.pdf,1,1129,615,1744
TFCO_2024.pdf,2,1129,772,1901
TGUK_2023.pdf,1,1129,969,2098
TGUK_2023.pdf,2,1129,913,2042
TIRA_2023.pdf,1,1129,1024,2153
TIRA_2024.pdf,1,1129,1005,2134
TIRA_2024.pdf,2,1129,931,2060
TLDN_2023.pdf,1,1129,770,1899
TLDN_2023.pdf,2,1129,931,2060
TINS_2022.pdf,1,1129,1096,2225
TINS_2022.pdf,2,1129,970,2099
TINS_2022.pdf,3,1129,881,2010
TINS_2022.pdf,4,1129,889,2018
TLDN_2024.pdf,1,1129,807,1936
TLDN_2024.pdf,2,1129,794,1923
TNCA_2023.pdf,1,1129,882,2011
TOBA_2023.pdf,1,1129,578,1707
TOBA_2023.pdf,2,1129,736,1865
TMAS_2023.pdf,1,1129,641,1770
TMAS_2023.pdf,2,1129,896,2025
TOBA_2024.pdf,1,1129,816,1945
TOBA_2024.pdf,2,1129,801,1930
TMAS_2024.pdf,1,1129,641,1770
TMAS_2024.pdf,2,1129,911,2040
TMAS_2024.pdf,3,1129,729,1858
TOOL_2023.pdf,1,1129,1020,2149
TOOL_2023.pdf,2,1129,1093,2222
TOOL_2023.pdf,3,1129,1002,2131
TOOL_2022.pdf,1,1129,1009,2138
TOOL_2022.pdf,2,1129,1101,2230
TOOL_2022.pdf,3,1129,944,2073
TOOL_2024.pdf,1,1129,1020,2149
TOOL_2024.pdf,2,1129,974,2103
TOOL_2024.pdf,3,1129,1104,2233
TOPS_2022.pdf,1,1129,642,1771
TOPS_2022.pdf,2,1129,761,1890
TOPS_2022.pdf,3,1129,800,1929
TOPS_2022.pdf,4,1129,726,1855
TOTO_2024.pdf,1,1129,618,1747
TOTO_2024.pdf,2,1129,728,1857
TOTO_2023.pdf,1,1129,618,1747
TOTO_2023.pdf,2,1129,729,1858
TOPS_2023.pdf,1,1129,687,1816
TOPS_2023.pdf,2,1129,681,1810
TOPS_2023.pdf,3,1129,861,1990
TOPS_2023.pdf,4,1129,605,1734
TOWR_2022.pdf,1,1129,896,2025
TOWR_2022.pdf,2,1129,849,1978
TOWR_2023.pdf,1,1129,1460,2589
TOWR_2023.pdf,2,1129,1227,2356
TPIA_2022.pdf,1,1129,1032,2161
TPMA_2022.pdf,1,1129,592,1721
TOYS_2024.pdf,1,1129,1298,2427
TOYS_2024.pdf,2,1129,867,1996
TOYS_2023.pdf,1,1129,1216,2345
TOYS_2023.pdf,2,1129,866,1995
TOWR_2024.pdf,1,1129,545,1674
TOWR_2024.pdf,2,1129,650,1779
TOWR_2024.pdf,3,1129,772,1901
TOWR_2024.pdf,4,1129,743,1872
TRGA_2024.pdf,1,1129,917,2046
TRGA_2024.pdf,2,1129,842,1971
TRIM_2023.pdf,1,1129,643,1772
TRIM_2023.pdf,2,1129,664,1793
TRIM_2023.pdf,3,1129,432,1561
TRIM_2024.pdf,1,1129,611,1740
TRIM_2024.pdf,2,1129,633,1762
TRIM_2024.pdf,3,1129,439,1568
TRIN_2023.pdf,1,1129,1003,2132
TRIN_2023.pdf,2,1129,1049,2178
TRIN_2022.pdf,1,1129,885,2014
TRIN_2022.pdf,2,1129,796,1925
TRIN_2022.pdf,3,1129,942,2071
TRIS_2022.pdf,1,1129,735,1864
TRIS_2022.pdf,2,1129,556,1685
TRJA_2022.pdf,1,1129,956,2085
TRIN_2024.pdf,1,1129,1044,2173
TRIN_2024.pdf,2,1129,924,2053
TRIN_2024.pdf,3,1129,860,1989
TRUE_2024.pdf,1,1129,803,1932
TRST_2024.pdf,1,1129,1042,2171
TRST_2024.pdf,2,1129,1075,2204
TRON_2024.pdf,1,1129,1136,2265
TRON_2024.pdf,2,1129,884,2013
TRON_2024.pdf,3,1129,696,1825
UANG_2022.pdf,1,1129,951,2080
UANG_2023.pdf,1,1129,753,1882
UANG_2023.pdf,2,1129,964,2093
TSPC_2022.pdf,1,1129,1654,2783
TSPC_2022.pdf,2,1129,1678,2807
TRUK_2024.pdf,1,1117,828,1945
TRUK_2024.pdf,2,1117,692,1809
UCID_2022.pdf,1,1129,1065,2194
UCID_2022.pdf,2,1129,850,1979
UDNG_2024.pdf,1,1129,1001,2130
UDNG_2024.pdf,2,1129,992,2121
ULTJ_2022.pdf,1,1129,941,2070
ULTJ_2022.pdf,2,1129,898,2027
ULTJ_2023.pdf,1,1129,940,2069
ULTJ_2023.pdf,2,1129,913,2042
ULTJ_2024.pdf,1,1129,945,2074
ULTJ_2024.pdf,2,1129,994,2123
UVCR_2022.pdf,1,1129,745,1874
UNIC_2024.pdf,1,1129,559,1688
UNIC_2024.pdf,2,1129,675,1804
UNIC_2023.pdf,1,1129,559,1688
UNIC_2023.pdf,2,1129,683,1812
UNIC_2022.pdf,1,1129,558,1687
UNIC_2022.pdf,2,1129,691,1820
VAST_2023.pdf,1,1129,53,1182
VAST_2023.pdf,2,1129,888,2017
VAST_2024.pdf,1,1129,1080,2209
VAST_2024.pdf,2,1129,986,2115
VICI_2023.pdf,1,1129,615,1744
VICI_2023.pdf,2,1129,809,1938
VERN_2024.pdf,1,1129,745,1874
